COD;TIPO ACTIVO;VINCULADO O NO;TIPÒ TITULO;EMISOR ;NIT;TIPO INVERSION;TIPO REGISTRO;SISTEMA TRANSACCIONAL;TIPO MONEDA;TIPO SECTOR;CALIFICACION;DIAS AL VTO;DURACIÓN;VPN
91008742;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;411;0;2010580000,00
91008742;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;227;0;10086900000,00
91008742;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;141;0;502725000,00
91008742;1;2;16;Banco Santander De Negocios Colombia S.A.;9006281103;2;1;1;1;2;1;214;0;10113500000,00
91008742;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;165;0;5015200000,00
91008742;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;197;0;3034530000,00
91008742;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;259;0;5024700000,00
91008742;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;224;0;2019340000,00
91008742;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;402;0;5040550000,00
91008742;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;346;0;10032000000,00
91008742;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;475;0;10001700000,00
91008742;1;2;16;Banco De Comercio Ext. De Colombia S.A. Bancoldex;8001499236;2;1;1;1;2;1;291;0;5004350000,00
91008742;1;2;16;Banco Santander De Negocios Colombia S.A.;9006281103;2;1;1;1;2;1;275;0;12154920000,00
91008742;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;204;0;5116550000,00
91008742;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;219;0;5052200000,00
91008742;1;1;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;237;0;7226310000,00
91008742;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;279;0;5057250000,00
91008742;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;188;0;5091750000,00
91008742;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;351;0;10323400000,00
91008742;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;165;0;5022600000,00
91008742;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;194;0;5074250000,00
91008742;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;173;0;9222390000,00
91008742;1;2;16;Banco Gnb Sudameris S.A.;8600507501;2;1;1;1;2;11;285;0;5037750000,00
91008742;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;138;0;5014550000,00
91008742;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;352;0;5166000000,00
91008742;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;195;0;5071800000,00
91008742;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;356;0;5236250000,00
91008742;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;224;0;503455000,00
91008742;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;342;0;5027150000,00
91008742;1;2;16;Banco Gnb Sudameris S.A.;8600507501;2;1;1;1;2;11;223;0;10076100000,00
91008742;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;187;0;7127610000,00
91008742;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;188;0;5091750000,00
91008742;1;2;16;Banco Gnb Sudameris S.A.;8600507501;2;1;1;1;2;11;223;0;25190250000,00
91008742;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;277;0;773617500,00
91008742;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;345;0;5102350000,00
91008742;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;268;0;1035330000,00
91008742;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;351;0;5168000000,00
91008742;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;208;0;5135150000,00
91008742;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;351;0;2067200000,00
91008742;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;351;0;5168000000,00
91008742;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;285;0;6039540000,00
91008742;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;459;0;1956680000,00
91008742;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;364;0;2521300000,00
91008742;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;222;0;3052050000,00
91008742;1;2;16;Rci Colombia S.A.;9009776291;2;1;1;1;2;1;310;0;3113610000,00
91008742;1;2;16;Rci Colombia S.A.;9009776291;2;1;1;1;2;1;142;0;3349547500,00
91008742;1;2;16;Rci Colombia S.A.;9009776291;2;1;1;1;2;1;142;0;15466050000,00
91008742;1;2;16;Rci Colombia S.A.;9009776291;2;1;1;1;2;1;173;0;5101800000,00
91008742;1;2;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;1785;0;5160900000,00
91008742;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;576;0;10341800000,00
91008742;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;316;0;5116150000,00
91008742;1;2;16;Banco Itaú S.A;8909039370;2;1;1;1;2;1;871;0;5206450000,00
91008742;1;2;16;Banco De Comercio Ext. De Colombia S.A. Bancoldex;8001499236;2;1;1;1;2;1;442;0;947970000,00
91008742;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;349;0;4158400000,00
91008742;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;367;0;1013260000,00
91008742;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;181;0;990710000,00
91008742;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;453;0;2364550000,00
91008742;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;416;0;3964280000,00
91008742;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;412;0;1984840000,00
91008742;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;555;0;10457900000,00
91008742;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;555;0;5228950000,00
91008742;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;157;0;2032740000,00
91008742;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;188;0;1988160000,00
91008742;1;2;16;Banco Falabella S.A.;9000479818;2;1;1;1;2;18;604;0;4948500000,00
91008742;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;605;0;4927850000,00
91008742;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;309;0;5121900000,00
91008742;1;1;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;281;0;484160000,00
91008742;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;355;0;15562050000,00
91008742;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;401;0;2062920000,00
91008742;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;592;0;10276400000,00
91008742;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;576;0;4659480000,00
91008742;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;453;0;4729100000,00
91008742;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;728;0;1602825000,00
91008742;1;2;16;Banco Falabella S.A.;9000479818;2;1;1;1;2;18;242;0;5020750000,00
91008742;1;1;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;281;0;968320000,00
91008742;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;554;0;4184520000,00
91008742;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;536;0;5274000000,00
91008742;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;753;0;2619325000,00
91008742;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;717;0;1073590000,00
91008742;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;239;0;5104250000,00
91008742;1;2;16;Banco Itaú S.A;8909039370;2;1;1;1;2;1;402;0;3066120000,00
91008742;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;400;0;2048060000,00
91008742;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;493;0;5186500000,00
91008742;1;2;16;Banco Itaú S.A;8909039370;2;1;1;1;2;1;877;0;5197050000,00
91008742;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;596;0;10244500000,00
91008742;1;2;16;Banco Itaú S.A;8909039370;2;1;1;1;2;1;876;0;5198650000,00
91008742;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;554;0;6270660000,00
91008742;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;1030;0;3178440000,00
91008742;1;2;16;Banco Itaú S.A;8909039370;2;1;1;1;2;1;583;0;15307800000,00
91008742;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;378;0;7172900000,00
91008742;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;598;0;2959500000,00
91008742;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;536;0;527400000,00
91008742;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;948;0;4188120000,00
91008742;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;312;0;1940280000,00
91008742;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;370;0;10300000000,00
91008742;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;948;0;3141090000,00
91008742;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;549;0;1047820000,00
91008742;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;358;0;15546150000,00
91008742;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;948;0;1047030000,00
91008742;1;1;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;572;0;2343125000,00
91008742;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;379;0;4096160000,00
91008742;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;536;0;1054800000,00
91008742;1;2;16;Banco De Comercio Ext. De Colombia S.A. Bancoldex;8001499236;2;1;1;1;2;1;442;0;1421955000,00
91008742;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;554;0;1045110000,00
91008742;1;2;16;Banco Itaú S.A;8909039370;2;1;1;1;2;1;248;0;1000010000,00
91008742;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;604;0;2957640000,00
91008742;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;199;0;1506540000,00
91008742;1;1;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;571;0;3750200000,00
91008742;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;300;0;4221120000,00
91008742;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;451;0;517590000,00
91008742;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;753;0;3470940000,00
91008742;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;396;0;4170640000,00
91008742;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;900;0;5473900000,00
91008742;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;1031;0;5296000000,00
91008742;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;570;0;1066340000,00
91008742;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;311;0;4852400000,00
91008742;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;1451;0;5154400000,00
91008742;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;1010;0;5182750000,00
91008742;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;406;0;5103250000,00
91008742;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;406;0;5103250000,00
91008742;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;464;0;10060200000,00
91008742;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;361;0;1916880000,00
91008742;1;2;16;Banco Itaú S.A;8909039370;2;1;1;1;2;1;877;0;10394100000,00
91008742;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;289;0;5025100000,00
91008742;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;395;0;10352900000,00
91008742;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;672;0;5213250000,00
91008742;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;1807;0;5247600000,00
91008742;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;395;0;1035720000,00
91008742;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;674;0;5209950000,00
91008742;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;1034;0;8995635000,00
91008742;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;1025;0;5305150000,00
91008742;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;448;0;5131300000,00
91008742;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;646;0;5087500000,00
91008742;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;668;0;5219800000,00
91008742;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;356;0;5241350000,00
91008742;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;121;0;4148840000,00
91008742;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;693;0;5182500000,00
91008742;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;695;0;5179250000,00
91008742;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;454;0;15317850000,00
91008742;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;451;0;5068900000,00
91008742;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;336;0;512660000,00
91008742;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;462;0;10071200000,00
91008742;1;2;16;Banco Gnb Sudameris S.A.;8600507501;2;1;1;1;2;11;407;0;10250500000,00
91008742;2;2;0;Banco De Comercio Ext. De Colombia S.A. Bancoldex;8001499236;0;0;0;0;0;0;0;0;86661971,95
91008742;2;2;0;Banco Falabella S.A.;9000479818;0;0;0;0;0;0;0;0;53804587,25
91008742;2;2;0;Banco Santander De Negocios Colombia S.A.;9006281103;0;0;0;0;0;0;0;0;748599362,27
91008742;2;2;0;Bancafe Panama;8600029621;0;0;0;0;0;0;0;0;37368108978,77
91008742;2;2;0;Bnp Paribas Ny;4647158952;0;0;0;0;0;0;0;0;29617256,22
91008742;2;1;0;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;499999209,66
91008742;2;2;0;Jpmorgan Corporacion Financiera S.A;9001143468;0;0;0;0;0;0;0;0;1048708816,13
91008742;2;2;0;Banco Coomeva S.A. Bancoomeva;9004061505;0;0;0;0;0;0;0;0;117617,56
91008742;2;1;0;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;20281210512,05
91008742;2;2;0;Banco Popular S.A.;8600077389;0;0;0;0;0;0;0;0;4059700076,84
91008742;2;2;0;Banco Itaú S.A;8909039370;0;0;0;0;0;0;0;0;2568929211,09
91008742;2;2;0;Banco Colpatria Multibanca Colpatria S.A.;8600345941;0;0;0;0;0;0;0;0;408405357,60
91008742;2;2;0;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;89849624153,34
91008742;2;1;0;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;67974545,63
91008742;2;2;0;Banco Agrario De Colombia S.A;8000378008;0;0;0;0;0;0;0;0;52575612,89
91008742;2;2;0;Bancolombia S.A.;8909039388;0;0;0;0;0;0;0;0;3176344476,38
91008742;2;2;0;Banco Gnb Sudameris S.A.;8600507501;0;0;0;0;0;0;0;0;120526462438,56
91008742;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;120899399603,14
91008742;2;2;0;Banco Colpatria Multibanca Colpatria S.A.;8600345941;0;0;0;0;0;0;0;0;1286645234,83
91008742;2;2;0;Banco Caja Social;8600073354;0;0;0;0;0;0;0;0;5823787429,77
91008742;2;2;0;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;385812658,06
91008742;2;2;0;Banco Av Villas S.A.;8600358275;0;0;0;0;0;0;0;0;1212253087,09
91008742;1;2;7;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;215;0;6780060000,00
91008742;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;2792;0;4398650000,00
91008742;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1553;0;7839990000,00
91008742;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;2792;0;9677030000,00
91008742;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1553;0;8711100000,00
91008742;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;2792;0;2639190000,00
91008742;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;2792;0;879730000,00
91008742;1;2;18;Titularizadora Colombiana S.A. Hitos;8300895306;2;1;1;1;1;1;1686;0;233630578,52
92008686;1;2;2;Secretaria Distrital De Hacienda;8999990619;2;1;1;1;4;1;572;0;991820000,00
92008686;1;2;3;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;1660;0;451585000,00
92008686;1;2;3;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;930;0;858320000,00
92008686;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;169;0;1515675000,00
92008686;1;2;16;Banco Gnb Sudameris S.A.;8600507501;2;1;1;1;2;11;223;0;1007610000,00
92008686;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;352;0;515490000,00
92008686;1;2;16;Banco De Comercio Ext. De Colombia S.A. Bancoldex;8001499236;2;1;1;1;2;1;291;0;1000870000,00
92008686;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;183;0;509990000,00
92008686;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;197;0;1011510000,00
92008686;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;204;0;511655000,00
92008686;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;219;0;505220000,00
92008686;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;285;0;1006590000,00
92008686;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;274;0;1032690000,00
92008686;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;270;0;1008580000,00
92008686;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;459;0;978340000,00
92008686;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;364;0;1008520000,00
92008686;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;298;0;1027600000,00
92008686;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;221;0;508795000,00
92008686;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;237;0;1020500000,00
92008686;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;4153;0;726330000,00
92008686;1;2;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;1785;0;1032180000,00
92008686;1;2;16;Banco Itaú S.A;8909039370;2;1;1;1;2;1;1048;0;1042120000,00
92008686;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;554;0;523065000,00
92008686;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;674;0;1041990000,00
92008686;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;570;0;1066340000,00
92008686;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;2547;0;1597020000,00
92008686;1;2;16;Banco Itaú S.A;8909039370;2;1;1;1;2;1;1052;0;1040880000,00
92008686;1;2;16;Banco Falabella S.A.;9000479818;2;1;1;1;2;18;242;0;1004150000,00
92008686;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;554;0;522555000,00
92008686;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;811;0;1466205000,00
92008686;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;604;0;1478820000,00
92008686;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;598;0;986500000,00
92008686;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;605;0;1971140000,00
92008686;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;1000;0;999610000,00
92008686;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;267;0;497800000,00
92008686;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;776;0;515320000,00
