TIPO ACTIVO;CODIGO CARTERA;VINCULADO AL FONDO;TIPO DE TITULO;EMISOR;NIT;TIPO INVERSIÓN ;TIPO REGISTRO;SISTEMA TRANSACCIONAL;TIPO MONEDA;TIPO SECTOR;CALIFICACIÓN;DÍAS AL VTO.;DURACIÓN;VAN
9009453;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;71;0;252052500
9009453;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;71;0;504105000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;374;0;3045030000
9009453;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;374;0;5079300000
9009453;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;197;0;2005920000
9009453;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;386;0;2005180000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;386;0;4057480000
9009453;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;177;0;2004720000
9009453;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;205;0;2004220000
9009453;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;271;0;2002120000
9009453;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;4;28;0;1501140000
9009453;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;4;29;0;4002560000
9009453;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;224;0;1506420000
9009453;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;225;0;2510325000
9009453;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;241;0;6026760000
9009453;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;398;0;5024600000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;226;0;1015690000
9009453;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;399;0;1005230000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;226;0;2539225000
9009453;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;400;0;4020320000
9009453;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;407;0;4015240000
9009453;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;415;0;4058560000
9009453;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;241;0;1514550000
9009453;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;444;0;3024750000
9009453;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;458;0;1019870000
9009453;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;461;0;4590360000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;4;103;0;3034380000
9009453;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;109;0;3207420000
9009453;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;136;0;1021060000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;4;110;0;5052550000
9009453;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;291;0;2024640000
9009453;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;293;0;5057800000
9009453;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;294;0;5056950000
9009453;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;339;0;5085150000
9009453;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;339;0;1017030000
9009453;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;6;120;0;5051650000
9009453;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;6;127;0;2015900000
9009453;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;4;128;0;6545890000
9009453;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;315;0;1502760000
9009453;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;316;0;1001690000
9009453;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;6;134;0;5041950000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;4;135;0;6545890000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;4;135;0;1510590000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;4;135;0;1510590000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;4;105;0;5106650000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;4;105;0;4085320000
9009453;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;4;146;0;5023450000
9009453;1;2;16;Banco Falabella S.A.;9000479818;2;1;1;1;2;6;21;0;1010280000
9009453;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;6;218;0;10130000000
9009453;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1873;0;640505000
9009453;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1873;0;3202525000
9009453;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1062;0;1057540000
9009453;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1062;0;2115080000
9009453;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1062;0;528770000
9009453;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;4;224;0;12132600000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;6;225;0;15163500000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;6;229;0;8082400000
9009453;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1062;0;1586310000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;6;237;0;10091000000
9009453;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;238;0;1009300000
9009453;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1062;0;5287700000
9009453;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;609;0;11165220000
9009453;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;617;0;5068500000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;6;252;0;15102600000
9009453;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;447;0;12086280000
9009453;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;632;0;10104200000
9009453;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;448;0;7049210000
9009453;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;457;0;3016800000
9009453;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;6;143;0;5610385000
9009453;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1873;0;1281010000
9009453;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;275;0;7119840000
9009453;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;16;0;7015050000
9009453;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;462;0;1018520000
9009453;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;6;14;0;4047640000
9009453;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;6;17;0;5057050000
9009453;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;473;0;10160400000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;289;0;3550785000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;293;0;5069450000
9009453;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;413;0;3503100000
9009453;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;413;0;2335400000
9009453;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1873;0;2562020000
9009453;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;477;0;8112000000
9009453;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;6;162;0;10057600000
9009453;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;4;121;0;5003300000
9009453;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;4;204;0;5004100000
9009453;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;4;204;0;5004100000
9009453;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;6;127;0;10049000000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;303;0;3035670000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;303;0;1517835000
9009453;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;486;0;10125300000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;6;69;0;5019250000
9009453;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;678;0;10626945000
9009453;1;2;16;Banco De Comercio Ext. De Colombia S.A. Bancoldex;8001499236;2;1;1;1;2;6;233;0;5034500000
9009453;1;2;16;Banco Gnb Sudameris S.A.;8600507501;2;1;1;1;2;11;314;0;3011340000
9009453;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;320;0;15136200000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;503;0;3511095000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;503;0;4012680000
9009453;1;2;16;Banco De Comercio Ext. De Colombia S.A. Bancoldex;8001499236;2;1;1;1;2;1;503;0;4009960000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;504;0;10030200000
9009453;1;2;16;Banco De Comercio Ext. De Colombia S.A. Bancoldex;8001499236;2;1;1;1;2;1;521;0;3012390000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;526;0;2008220000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;529;0;4016920000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;529;0;2008460000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;534;0;3008220000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;715;0;2006700000
9009453;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;352;0;7013930000
9009453;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1873;0;3843030000
9009453;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;728;0;1001350000
9009452;2;1;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;0
9009452;2;2;0;Bancolombia S.A.;8909039388;0;0;0;0;0;0;0;0;320652.98
9009452;2;2;0;Bancolombia S.A.;8909039388;0;0;0;0;0;0;0;0;65565685.97
9009452;2;2;0;Banco Multibank S.A.;8600244141;0;0;0;0;0;0;0;0;0
9009452;2;2;0;Banco Multibank S.A.;8600244141;0;0;0;0;0;0;0;0;0
9009452;2;1;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;29768238.41
9009452;2;1;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;3611283.85
9009452;2;1;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;244076852.63
9009452;2;1;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;19781691.91
9009452;2;1;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;988979.32
9009452;2;1;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;0
9009452;2;1;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;0
9009452;2;1;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;0
9009452;2;2;0;Citibank International NY;2020202020;0;0;0;0;0;0;0;0;8850654.08
9009452;2;1;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;0
9009452;2;1;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;0
9009452;1;2;50;Ishares Latin America 40 Etf;9856498564;2;2;3;3;2;51;1;0;14944925.51
9009452;1;2;50;Ishares Latin America 40 Etf;9856498564;2;2;3;3;2;51;1;0;37037424.1
9009452;1;2;50;Ishares Latin America 40 Etf;9856498564;2;2;3;3;2;51;1;0;28265402.6
9009452;1;2;50;Ishares Latin America 40 Etf;9856498564;2;2;3;3;2;51;1;0;120209183.49
9009452;1;2;50;Ishares Latin America 40 Etf;9856498564;2;2;3;3;2;51;1;0;44834776.54
9009452;1;2;50;Ishares Edge Msci Usa Qualit;6151202020;2;2;3;3;2;51;1;0;92401106.11
9009452;1;2;50;Ishares Edge Msci Usa Qualit;6151202020;2;2;3;3;2;51;1;0;146243505.91
9009452;1;2;50;Ishares Edge Msci Usa Qualit;6151202020;2;2;3;3;2;51;1;0;95385888.27
9009452;1;2;50;Ishares Edge Msci Usa Qualit;6151202020;2;2;3;3;2;51;1;0;135490936.63
9009452;1;2;50;Ishares Edge Msci Usa Qualit;6151202020;2;2;3;3;2;51;1;0;30238320.62
9009452;1;2;50;Ishares Edge Msci Usa Qualit;6151202020;2;2;3;3;2;51;1;0;1755568.5
9009452;1;2;50;Ishares Core Us Agregate;9999999999;2;2;3;3;2;51;1;0;130855067.66
9009452;1;2;50;Ishares Intermediate Governm;8989898989;2;2;3;3;2;51;1;0;173701436.46
9009452;1;2;50;Ishares Government/Credit Bo;4524524524;2;2;3;3;2;51;1;0;122206403.61
9009452;1;2;50;Ishares Core Us Agregate;9999999999;2;2;3;3;2;51;1;0;647388229.47
9009452;1;2;50;Spors&P 500 Etf Trust;3228632934;2;2;3;3;2;51;1;0;149859025.92
9009452;1;2;50;Ishares Latin America 40 Etf;9856498564;2;2;3;3;2;51;1;0;65519419.83
9009452;1;2;50;SPDR S&P Emerging Asia Pacific ETF;6587;2;2;3;3;2;51;1;0;109767783.48
9009452;1;2;50;Vanguard FTSE Europe ETF;5522;2;2;3;3;2;51;1;0;193565880.45
9009452;1;1;41;Occirenta - Cartera Colectiva Abierta Sin Pacto De Permanencia ;8001476408;2;1;1;1;2;1;1;0;54568640.37
9009452;1;2;49;Banco Santander Chile;4427777777;2;1;1;1;2;51;1;0;357658882.88
9007240;2;2;0;Helm Bank;8600076603;0;0;0;0;0;0;0;0;0
9007240;2;1;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;0
9007240;2;1;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;3236746.21
9007240;2;2;0;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;193868475.1
9007240;1;1;41;Occirenta - Cartera Colectiva Abierta Sin Pacto De Permanencia ;8001476408;2;1;1;1;2;1;1;0;92338662.66
9007240;1;2;34;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;1;0;70768829829.2
90073963;2;1;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;4013559879.36
90073963;2;1;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;2881217.57
90073963;2;1;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;341712635.3
90073963;2;2;0;Bancolombia S.A.;8909039388;0;0;0;0;0;0;0;0;349401617.72
90073963;2;2;0;Bancolombia S.A.;8909039388;0;0;0;0;0;0;0;0;612060
90073963;2;2;0;Bancolombia S.A.;8909039388;0;0;0;0;0;0;0;0;109466009.15
90073963;2;2;0;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;91750730.72
90073963;2;2;0;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;1972630
90073963;2;2;0;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;277996013.19
90073963;1;1;41;Occirenta - Cartera Colectiva Abierta Sin Pacto De Permanencia ;8001476408;2;1;1;1;2;1;1;0;144168811.69
90073963;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;171;0;101486000
90073963;1;2;3;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;380;0;1005590000
90073963;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;53;0;100257000
90073963;1;2;4;Cementos Argos S.A.;8901002510;2;1;1;1;1;11;751;0;508935000
90073963;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;399;0;502615000
90073963;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;408;0;252772500
90073963;1;2;16;Banco Mundo Mujer;9007689337;2;1;1;1;2;25;48;0;501360000
90073963;1;2;16;La Hipotecaria Compañía de Financiamiento S.A.;9006289300;2;1;1;1;2;6;48;0;504395000
90073963;1;2;16;Banco Mundo Mujer;9007689337;2;1;1;1;2;25;50;0;504030000
90073963;1;2;16;Banco Mundo Mujer;9007689337;2;1;1;1;2;25;68;0;502555000
90073963;1;2;16;Banco Mundo Mujer;9007689337;2;1;1;1;2;25;71;0;200928000
90073963;1;2;16;Servicios Financieros S.A - Serfinansa C.F.;8600431866;2;1;1;1;2;4;77;0;502655000
90073963;1;2;16;Banco Mundo Mujer;9007689337;2;1;1;1;2;25;83;0;524840000
90073963;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;458;0;509935000
90073963;1;2;16;Servicios Financieros S.A - Serfinansa C.F.;8600431866;2;1;1;1;2;4;93;0;508675000
90073963;1;2;16;Banco Mundo Mujer;9007689337;2;1;1;1;2;25;98;0;507425000
90073963;1;2;16;Bancompartir S.A.;8600259715;2;1;1;1;2;1;8;0;506690000
90073963;1;2;16;Banco Mundo Mujer;9007689337;2;1;1;1;2;25;8;0;506480000
90073963;1;2;16;Rci Colombia S.A.;9009776290;2;1;1;1;2;1;286;0;1016030000
90073963;1;2;16;Banco Mundo Mujer;9007689337;2;1;1;1;2;23;293;0;1013250000
90073963;1;2;16;Banco Falabella S.A.;9000479818;2;1;1;1;2;1;293;0;1011880000
90073963;1;2;4;Organizaci?N Terpel S.A.;8300952130;2;1;1;1;1;1;266;0;1005240000
90073963;1;2;16;Banco Mundo Mujer;9007689337;2;1;1;1;2;25;119;0;1010530000
90073963;1;2;16;Banco Mundo Mujer;9007689337;2;1;1;1;2;23;301;0;1009920000
90073963;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;302;0;1013460000
90073963;1;2;16;Banco Wwb S.A.;9003782122;2;1;1;1;2;20;127;0;606990000
90073963;1;2;16;Banco Wwb S.A.;9003782122;2;1;1;1;2;20;127;0;404660000
90073963;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;6;127;0;1007950000
90073963;1;2;16;Banco De Las Microfinanzas Bancamia S.A.;9002150711;2;1;1;1;2;14;128;0;303450000
90073963;1;2;16;Banco De Las Microfinanzas Bancamia S.A.;9002150711;2;1;1;1;2;14;128;0;708050000
90073963;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;4;132;0;208665600
90073963;1;2;16;Banco De Comercio Ext. De Colombia S.A. Bancoldex;8001499236;2;1;1;1;2;1;315;0;1001390000
90073963;1;2;16;Bancompartir S.A.;8600259715;2;1;1;1;2;1;141;0;1504005000
90073963;1;2;16;Banco Finandina S.A.;8600518946;2;1;1;1;2;11;328;0;1009640000
90073963;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;301;0;999790000
90073963;1;2;16;Rci Colombia S.A.;9009776290;2;1;1;1;2;1;256;0;503565000
90073963;1;2;16;Banco Mundo Mujer;9007689337;2;1;1;1;2;25;89;0;154527000
90073963;1;2;16;Banco Mundo Mujer;9007689337;2;1;1;1;2;25;89;0;360563000
90073963;1;2;16;Bancompartir S.A.;8600259715;2;1;1;1;2;1;230;0;1515645000
90073963;1;2;16;Bancompartir S.A.;8600259715;2;1;1;1;2;1;233;0;1009930000
90073963;1;2;16;Bancompartir S.A.;8600259715;2;1;1;1;2;1;254;0;1006440000
90073963;1;2;16;Bancompartir S.A.;8600259715;2;1;1;1;2;1;260;0;328778880
90073963;1;2;16;Bancompartir S.A.;8600259715;2;1;1;1;2;1;260;0;173941120
90073963;1;2;16;Servicios Financieros S.A - Serfinansa C.F.;8600431866;2;1;1;1;2;18;630;0;1017910000
90073963;1;2;16;Servicios Financieros S.A - Serfinansa C.F.;8600431866;2;1;1;1;2;18;631;0;1017750000
90073963;1;2;16;Banco Mundo Mujer;9007689337;2;1;1;1;2;23;448;0;1005030000
90073963;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;638;0;1107722000
90073963;1;2;16;La Hipotecaria Compañía de Financiamiento S.A.;9006289300;2;1;1;1;2;11;463;0;508340000
90073963;1;2;3;Banco Finandina S.A.;8600518946;2;1;1;1;2;4;143;0;510900000
90073963;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1873;0;1281010000
90073963;1;2;16;Banco Mundo Mujer;9007689337;2;1;1;1;2;23;480;0;1013620000
90073963;1;2;16;Banco Mundo Mujer;9007689337;2;1;1;1;2;23;673;0;503215000
90073963;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;678;0;202418000
90073963;1;2;16;Banco De Las Microfinanzas Bancamia S.A.;9002150711;2;1;1;1;2;23;679;0;1010250000
90073963;1;2;16;Banco Pichincha S.A.;8902007567;2;1;1;1;2;23;679;0;1012040000
90073963;1;2;16;Banco Pichincha S.A.;8902007567;2;1;1;1;2;23;689;0;1009700000
90073963;1;2;16;Banco Pichincha S.A.;8902007567;2;1;1;1;2;23;689;0;1002620000
90073963;1;2;16;Banco Mundo Mujer;9007689337;2;1;1;1;2;23;689;0;1002370000
90073963;1;2;16;Banco De Comercio Ext. De Colombia S.A. Bancoldex;8001499236;2;1;1;1;2;1;522;0;401592000
90073963;1;2;16;Banco Pichincha S.A.;8902007567;2;1;1;1;2;23;529;0;1003550000
90073963;1;2;3;Banco Btg Pactual Cayman;5124;2;1;1;1;2;23;1081;0;3522925000
90073963;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1873;0;1281010000
90073963;1;2;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;29;0;202122000
90073963;1;2;16;Banco Finandina S.A.;8600518946;2;1;1;1;2;11;91;0;200504000
90073963;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;641;0;506350000
90073963;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;15;0;101229000
90073963;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;107;0;152167500
90073963;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;1024;0;515905000
90073963;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;474;0;513940000
90073963;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;310;0;505420000
90073963;1;2;3;Servicios Financieros S.A - Serfinansa C.F.;8600431866;2;1;1;1;2;11;1419;0;1059520000
90073963;1;2;16;Gmac Financiera De Colombia S.A.;8600293968;2;1;1;1;2;1;157;0;703654000
90073963;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;339;0;504210000
90073963;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;108;0;508720000
90073963;1;2;16;Banco De Las Microfinanzas Bancamia S.A.;9002150711;2;1;1;1;2;23;22;0;1071860000
90073963;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;722;0;505420000
90073963;1;2;16;La Hipotecaria Compañía de Financiamiento S.A.;9006289300;2;1;1;1;2;11;182;0;501780000
90073963;1;2;16;Bancompartir S.A.;8600259715;2;1;1;1;2;1;1;0;381869600
90073963;1;2;16;Bancompartir S.A.;8600259715;2;1;1;1;2;1;1;0;120590400
90073963;1;2;16;Banco Finandina S.A.;8600518946;2;1;1;1;2;4;13;0;303609000
90073963;1;2;16;Banco Finandina S.A.;8600518946;2;1;1;1;2;4;13;0;202406000
