ID;TIPO DE ACTIVO;VINCULADO;TIPO TITULO;EMISOR;NIT;TIPO DE INVERSION ;TIEPO REGISTRO;SISTEMA TRANSACCIONAL;TIPO MONEDA;TIPO SECTOR;CALIFICACION;DIAS AL VTO;DURACION ;VPN;NEMO;ISIN;
100;;;;;;;;;;;;;;8026400000;CDTDVI95;COB51CD88362;
100;;;;;;;;;;;;;;4010680000;CDTLVS90A;COB52CD34596;
100;;;;;;;;;;;;;;10022100000;CDTCFC90;COJ12CD0P134;
100;;;;;;;;;;;;;;3018480000;CDTCFC80;COJ12CD0P6V1;
100;;;;;;;;;;;;;;1505145000;CDTCLP80;COB19CD53991;
100;;;;;;;;;;;;;;1004910000;CDTBSA80;COB06CD0GKD7;
100;;;;;;;;;;;;;;3017310000;CDTBSA80;COB06CD0GNK6;
100;;;;;;;;;;;;;;2010020000;CDTBSA80;COB06CD0GNN0;
100;;;;;;;;;;;;;;3015990000;CDTBSA80;COB06CD0GQR4;
100;;;;;;;;;;;;;;2040100000;CDTLGC90;COJ49CD00V53;
100;;;;;;;;;;;;;;4020120000;CDTCLP80;COB19CD042O7;
100;;;;;;;;;;;;;;1506360000;CDTFDT80;COL06CD09601;
100;;;;;;;;;;;;;;2008000000;CDTFDT80;COL06CD09643;
100;;;;;;;;;;;;;;7058100000;CDTBSA10;COB06CD0H988;
100;;;;;;;;;;;;;;1192640626;TDAINTB;COT19CB15327;
100;;;;;;;;;;;;;;736606591,1;TDAINTA;COT19CB15335;
100;;;;;;;;;;;;;;5050900000;CDTCFC10;COJ12CD0P1O7;
100;;;;;;;;;;;;;;6635785000;CDTDVI95;COB51CD82142;
100;;;;;;;;;;;;;;2991720000;CDTFDT80;COL06CD09304;
100;;;;;;;;;;;;;;7075880000;CDTLGC90;COJ49CD015X0;
100;;;;;;;;;;;;;;8053600000;CDTLGC80;COJ49CD016A6;
100;;;;;;;;;;;;;;1003280000;CDTFAN80;COB63CD04SC6;
100;;;;;;;;;;;;;;2006560000;CDTFAN80;COB63CD04SC6;
100;;;;;;;;;;;;;;1211715186;TUVT08170517;COL17CT02104;
100;;;;;;;;;;;;;;1211715186;TUVT08170517;COL17CT02104;
100;;;;;;;;;;;;;;1211715186;TUVT08170517;COL17CT02104;
100;;;;;;;;;;;;;;3635145557;TUVT08170517;COL17CT02104;
100;;;;;;;;;;;;;;4846860742;TUVT08170517;COL17CT02104;
100;;;;;;;;;;;;;;14099820000;CDTDVI95;COB51CD90947;
100;;;;;;;;;;;;;;5020750000;CDTCLP80;COB19CD049V7;
100;;;;;;;;;;;;;;5018600000;CDTBPO80;COB02CD13652;
100;;;;;;;;;;;;;;5018800000;CDTBSA80;COB06CD0J2J2;
100;;;;;;;;;;;;;;4470255000;CDTFDT10;COL06CD09015;
100;;;;;;;;;;;;;;10236100000;BISA1049V2A;COE15CB00048;
100;;;;;;;;;;;;;;4013080000;CDTFDT80;COL06CD08256;
100;;;;;;;;;;;;;;5016500000;CDTCLP80;COB19CD049Y1;
100;;;;;;;;;;;;;;6010320000;CDTSUF80P;COJ05CD88445;
100;;;;;;;;;;;;;;3004410000;CDTIVC10;COB64CD00IZ4;
100;;;;;;;;;;;;;;5016650000;CDTBSA80;COB06CD0H897;
100;;;;;;;;;;;;;;1003880000;BBPO09148D2;COB02CB00349;
100;;;;;;;;;;;;;;5025100000;CDTLVS80;COB52CD34976;
100;;;;;;;;;;;;;;5009350000;CDTCLP80;COB19CD05RC7;
100;;;;;;;;;;;;;;8000001572;CDTDVI95;COB51CD94493;
100;;;;;;;;;;;;;;708885659,3;TRDTSL;COL17CB0DLT5;
104;;;;;;;;;;;;;;32977283,04;TRDTSL;COL17CB0DLT5;
104;;;;;;;;;;;;;;3394553,95;NA;;
104;;;;;;;;;;;;;;9429315,65;NA;;
104;;;;;;;;;;;;;;971300,9;NA;;
104;;;;;;;;;;;;;;9429315,65;NA;;
104;;;;;;;;;;;;;;9429315,65;NA;;
104;;;;;;;;;;;;;;2733717,88;NA;;
104;;;;;;;;;;;;;;485509,58;NA;;
104;;;;;;;;;;;;;;404591,39;NA;;
104;;;;;;;;;;;;;;10371091,11;NA;;
104;;;;;;;;;;;;;;2590636,31;NA;;
104;;;;;;;;;;;;;;481570,53;NA;;
104;;;;;;;;;;;;;;1303535,76;NA;;
104;;;;;;;;;;;;;;6311937,85;NA;;
104;;;;;;;;;;;;;;2840372,04;NA;;
104;;;;;;;;;;;;;;3667562,29;NA;;
104;;;;;;;;;;;;;;1061368,35;NA;;
104;;;;;;;;;;;;;;3537587,46;NA;;
104;;;;;;;;;;;;;;3174342,88;NA;;
104;;;;;;;;;;;;;;1730988,45;NA;;
104;;;;;;;;;;;;;;742848,28;NA;;
104;;;;;;;;;;;;;;1485696,51;NA;;
104;;;;;;;;;;;;;;5332896,05;NA;;
104;;;;;;;;;;;;;;3342817,16;NA;;
104;;;;;;;;;;;;;;1299984,48;NA;;
104;;;;;;;;;;;;;;2539474,31;NA;;
104;;;;;;;;;;;;;;952302,91;NA;;
104;;;;;;;;;;;;;;5459869,76;NA;;
104;;;;;;;;;;;;;;4444080,04;NA;;
104;;;;;;;;;;;;;;4126645,75;NA;;
104;;;;;;;;;;;;;;2856908,6;NA;;
104;;;;;;;;;;;;;;109346,81;NA;;
104;;;;;;;;;;;;;;109346,81;NA;;
104;;;;;;;;;;;;;;109346,81;NA;;
104;;;;;;;;;;;;;;8301015,53;NA;;
104;;;;;;;;;;;;;;15672820,02;NA;;
104;;;;;;;;;;;;;;761925,61;NA;;
104;;;;;;;;;;;;;;640145,12;NA;;
104;;;;;;;;;;;;;;215363,87;NA;;
104;;;;;;;;;;;;;;215363,87;NA;;
104;;;;;;;;;;;;;;215363,87;NA;;
104;;;;;;;;;;;;;;215363,87;NA;;
104;;;;;;;;;;;;;;215363,87;NA;;
104;;;;;;;;;;;;;;215363,87;NA;;
104;;;;;;;;;;;;;;215363,87;NA;;
104;;;;;;;;;;;;;;215363,87;NA;;
104;;;;;;;;;;;;;;215363,87;NA;;
104;;;;;;;;;;;;;;215363,87;NA;;
104;;;;;;;;;;;;;;215363,87;NA;;
104;;;;;;;;;;;;;;215363,87;NA;;
104;;;;;;;;;;;;;;215363,87;NA;;
104;;;;;;;;;;;;;;215363,87;NA;;
104;;;;;;;;;;;;;;215363,87;NA;;
104;;;;;;;;;;;;;;215363,87;NA;;
104;;;;;;;;;;;;;;215363,87;NA;;
104;;;;;;;;;;;;;;215363,87;NA;;
104;;;;;;;;;;;;;;215363,87;NA;;
104;;;;;;;;;;;;;;215363,87;NA;;
104;;;;;;;;;;;;;;215363,87;NA;;
104;;;;;;;;;;;;;;215363,87;NA;;
104;;;;;;;;;;;;;;215363,87;NA;;
104;;;;;;;;;;;;;;215363,87;NA;;
104;;;;;;;;;;;;;;215363,87;NA;;
104;;;;;;;;;;;;;;215363,87;NA;;
104;;;;;;;;;;;;;;1011690000;CDTGMA15;COJ26CD30815;
104;;;;;;;;;;;;;;505130000;CDTDVI95;COB51CD80963;
104;;;;;;;;;;;;;;1017210000;BIVC01141B18;COB64CB00018;
104;;;;;;;;;;;;;;618388456,3;TDAINTA;COT19CB14585;
104;;;;;;;;;;;;;;500255000;CDTLGC10;COJ49CD99804;
104;;;;;;;;;;;;;;978260000;CDTLGCS0V;COJ49CD99796;
104;;;;;;;;;;;;;;503200000;CDTLBX10;COJ70CD35697;
104;;;;;;;;;;;;;;542280000;BVCA*;COL17CB1FEM8;
104;;;;;;;;;;;;;;501640000;CDTFAN80;COB63CD04SC6;
104;;;;;;;;;;;;;;568800000;TFIT16240724;COL17CT02385;
107;;;;;;;;;;;;;;42872739,18;TRDTSL;COL17CB0DLT5;
107;;;;;;;;;;;;;;204625730,4;BPENSION13;COL17CB0VV29;
107;;;;;;;;;;;;;;1000840000;CDTBGA10;COB13CD27899;
107;;;;;;;;;;;;;;507285000;CDTBCB90DP;COB07CD76781;
107;;;;;;;;;;;;;;495916720;BBPO09148D2;COB02CB00349;
107;;;;;;;;;;;;;;1000740000;CDTBBO80;COB01CD97061;
107;;;;;;;;;;;;;;1528065000;CDTBCB90DP;COB07CD75544;
107;;;;;;;;;;;;;;1005590000;CDTBGA10;COB13CD33053;
107;;;;;;;;;;;;;;1002710000;CDTDVI80;COB51CD75781;
107;;;;;;;;;;;;;;1002310000;CDTDVI80;COB51CD73661;
107;;;;;;;;;;;;;;1003840000;CDTFDT80;COL06CD08363;
107;;;;;;;;;;;;;;1001120000;CDTBCB80P;COB07CD52972;
107;;;;;;;;;;;;;;500335000;CDTGMAS5V;COJ26CD30450;
107;;;;;;;;;;;;;;1003240000;CDTBSA10;COB06CD80603;
107;;;;;;;;;;;;;;248629960,5;BPEMINHTA4;COL17CB0GMP4;
107;;;;;;;;;;;;;;313750849,8;BPEMINHTA4;COL17CB0H0M2;
107;;;;;;;;;;;;;;265739625;BPEMINHTA4;COL17CB0Z5G1;
107;;;;;;;;;;;;;;383602295,3;BPEMINHTA4;COL17CB12C58;
107;;;;;;;;;;;;;;163205697,9;BPEMINHTA4;COL17CB0UFE3;
107;;;;;;;;;;;;;;1008500000;CDTDVIS0V;COB51CD79783;
107;;;;;;;;;;;;;;1009700000;CDTBCX10;COB31CD04361;
107;;;;;;;;;;;;;;498115000;CDTDVIS0V;COB51CD76375;
107;;;;;;;;;;;;;;996450000;CDTDVIS0V;COB51CD76292;
107;;;;;;;;;;;;;;303078000;CDTDVI95;COB51CD80963;
107;;;;;;;;;;;;;;202052000;CDTDVI95;COB51CD80963;
107;;;;;;;;;;;;;;1018340000;CDTBBO90;COB01CD011I4;
107;;;;;;;;;;;;;;996840000;CDTBCBS0V;COB07CD94313;
107;;;;;;;;;;;;;;3002340000;CDTCFC90;COJ12CD0P1D0;
107;;;;;;;;;;;;;;998920000;CDTBSC15;COB12CD77789;
107;;;;;;;;;;;;;;510675000;CDTBCB90DP;COB07CD75189;
107;;;;;;;;;;;;;;503740000;CDTLGCS0V;COJ49CD98624;
107;;;;;;;;;;;;;;506480000;CDTBGA10;COB13CD25067;
107;;;;;;;;;;;;;;1063310378;TDAINTB;COT19CB14593;
107;;;;;;;;;;;;;;498620000;CDTBSA80;COB06CD0B6C6;
107;;;;;;;;;;;;;;498435000;CDTBSA80;COB06CD0B9Y4;
107;;;;;;;;;;;;;;501655000;CDTFAN10;COB63CD02NZ2;
107;;;;;;;;;;;;;;978890000;CDTBOCS0V;COB23CD32039;
107;;;;;;;;;;;;;;491780000;CDTDVIS0V;COB51CD82928;
107;;;;;;;;;;;;;;1009460000;CDTDVI95;COB51CD83942;
107;;;;;;;;;;;;;;1002830000;CDTBCBS0V;COB07CD90709;
107;;;;;;;;;;;;;;991950000;CDTLGCS0V;COJ49CD000P8;
107;;;;;;;;;;;;;;1006400000;CDTLBX10;COJ70CD35697;
107;;;;;;;;;;;;;;500000000;CDTLGC10;COJ49CD001A8;
107;;;;;;;;;;;;;;500215000;CDTFANS0V;COB63CD02S22;
107;;;;;;;;;;;;;;1084560000;BVCA*;COL17CB1FEM8;
107;;;;;;;;;;;;;;502280000;CDTBSAS0V;COB06CD0E3C0;
107;;;;;;;;;;;;;;502405000;CDTBSA10;COB06CD0E3D8;
107;;;;;;;;;;;;;;895414047,7;BVCA*;COL17CB1HAC3;
107;;;;;;;;;;;;;;500425000;CDTFAL80;COB56CD0IAI2;
107;;;;;;;;;;;;;;481862050;STILA4170919;COT0BCH00019;
107;;;;;;;;;;;;;;499265000;CDTBSC80;COB12CD85014;
107;;;;;;;;;;;;;;1003300000;CDTDVI95;COB51CD88362;
107;;;;;;;;;;;;;;509785000;CDTLGC90;COJ49CD00VP2;
107;;;;;;;;;;;;;;1502055000;CDTBSC80;COB12CD85048;
107;;;;;;;;;;;;;;1006700000;CDTLGC80;COJ49CD016A6;
107;;;;;;;;;;;;;;1010840000;CDTLGC90;COJ49CD015X0;
107;;;;;;;;;;;;;;1211715186;TUVT08170517;COL17CT02104;
107;;;;;;;;;;;;;;1211715186;TUVT08170517;COL17CT02104;
107;;;;;;;;;;;;;;501880000;CDTBSA80;COB06CD0J2J2;
107;;;;;;;;;;;;;;1001470000;CDTIVC10;COB64CD00IZ4;
107;;;;;;;;;;;;;;568800000;TFIT16240724;COL17CT02385;
110;;;;;;;;;;;;;;228532,73;TRDTSL;COL17CB0DLT5;
110;;;;;;;;;;;;;;25572811,91;TRDTSL;COL17CB0DLT5;
110;;;;;;;;;;;;;;1021350000;CDTBCB90DP;COB07CD75189;
110;;;;;;;;;;;;;;502960000;CDTBGA80;COB13CD26412;
110;;;;;;;;;;;;;;5074950000;CDTBCB90DP;COB07CD76625;
110;;;;;;;;;;;;;;10016900000;CDTBGA80;COB13CD29515;
110;;;;;;;;;;;;;;4002960000;CDTBBO80;COB01CD97061;
110;;;;;;;;;;;;;;3002220000;CDTBBO80;COB01CD97061;
110;;;;;;;;;;;;;;4001600000;CDTDVI80;COB51CD70840;
110;;;;;;;;;;;;;;5117100000;CDTBCB90DP;COB07CD74893;
110;;;;;;;;;;;;;;1013320000;CDTBCB90DP;COB07CD77094;
110;;;;;;;;;;;;;;5077750000;CDTBBO90;COB01CD001L9;
110;;;;;;;;;;;;;;4019960000;CDTBSA80;COB06CD027P0;
110;;;;;;;;;;;;;;4015920000;CDTBCX80;COB31CD04338;
110;;;;;;;;;;;;;;1011030000;CDTBCB90DP;COB07CD78118;
110;;;;;;;;;;;;;;5055150000;CDTBCB90DP;COB07CD78118;
110;;;;;;;;;;;;;;5046800000;CDTBCB90DP;COB07CD83985;
110;;;;;;;;;;;;;;4966850000;CDTBSA10;COB06CD02XZ0;
110;;;;;;;;;;;;;;5013200000;CDTBBO80;COB01CD00AA6;
110;;;;;;;;;;;;;;10055900000;CDTBGA10;COB13CD33053;
110;;;;;;;;;;;;;;10097300000;CDTLVS10;COB52CD29067;
110;;;;;;;;;;;;;;2006880000;CDTDVI80;COB51CD65758;
110;;;;;;;;;;;;;;5134250000;CDTDVI95;COB51CD75799;
110;;;;;;;;;;;;;;5004200000;CDTBGA10;COB13CD27899;
110;;;;;;;;;;;;;;1517655000;CDTBCX10;COB31CD04429;
110;;;;;;;;;;;;;;1005480000;CDTBSN10;COB65CD00128;
110;;;;;;;;;;;;;;2031500000;CDTDVI95;COB51CD77563;
110;;;;;;;;;;;;;;2006480000;CDTBSA10;COB06CD80603;
110;;;;;;;;;;;;;;8058720000;CDTDVIS0V;COB51CD79288;
110;;;;;;;;;;;;;;5034100000;CDTBSNS0V;COB65CD00185;
110;;;;;;;;;;;;;;5039150000;CDTBCBS0V;COB07CD90386;
110;;;;;;;;;;;;;;6096480000;CDTDVI95;COB51CD79916;
110;;;;;;;;;;;;;;2011340000;CDTDVI80;COB51CD65048;
110;;;;;;;;;;;;;;8535190000;CDTDVI80;COB51CD72077;
110;;;;;;;;;;;;;;5020700000;CDTDVI80;COB51CD72077;
110;;;;;;;;;;;;;;5026600000;CDTFDT80;COL06CD07944;
110;;;;;;;;;;;;;;1005120000;CDTBGA80;COB13CD24946;
110;;;;;;;;;;;;;;5064800000;CDTBGA10;COB13CD25067;
110;;;;;;;;;;;;;;5233000000;CDTBCBS0V;COB07CD89933;
110;;;;;;;;;;;;;;5018250000;CDTBPO80;COB02CD10336;
110;;;;;;;;;;;;;;3030780000;CDTDVI95;COB51CD80963;
110;;;;;;;;;;;;;;2003740000;CDTIVC10;COB64CD00J08;
110;;;;;;;;;;;;;;2005660000;CDTBCBS0V;COB07CD90709;
110;;;;;;;;;;;;;;1998680000;CDTBCBS0V;COB07CD91988;
110;;;;;;;;;;;;;;2011860000;CDTDVI95;COB51CD81466;
110;;;;;;;;;;;;;;5026750000;CDTDVI95;COB51CD81631;
110;;;;;;;;;;;;;;6008880000;CDTCLP10;COB19CD95943;
110;;;;;;;;;;;;;;512130000;CDTCLP90P;COB19CD11700;
110;;;;;;;;;;;;;;4657050000;CDTFDT90P;COL06CD03570;
110;;;;;;;;;;;;;;1534515000;CDTBCB90DP;COB07CD74976;
110;;;;;;;;;;;;;;2043540000;CDTBCB90DP;COB07CD75098;
110;;;;;;;;;;;;;;3054420000;CDTFDT90P;COL06CD02531;
110;;;;;;;;;;;;;;1038910000;CDTCBC90;COB09CD00670;
110;;;;;;;;;;;;;;1021770000;CDTBCB90DP;COB07CD75098;
110;;;;;;;;;;;;;;6005160000;CDTBGA10;COB13CD27667;
110;;;;;;;;;;;;;;5033700000;CDTBOC80P;COB23CD24879;
110;;;;;;;;;;;;;;5036100000;CDTBGA80;COB13CD27014;
110;;;;;;;;;;;;;;9936400000;CDTBCBS0V;COB07CD96011;
110;;;;;;;;;;;;;;5045000000;CDTCLP10;COB19CD00B77;
110;;;;;;;;;;;;;;2016860000;CDTBGA10;COB13CD30117;
110;;;;;;;;;;;;;;997240000;CDTBSA80;COB06CD0B6C6;
110;;;;;;;;;;;;;;4993750000;CDTBSA10;COB06CD0BEN0;
110;;;;;;;;;;;;;;1509765000;CDTBGA10;COB13CD26743;
110;;;;;;;;;;;;;;4985850000;CDTBGA10;COB13CD33558;
110;;;;;;;;;;;;;;9890100000;CDTDVIS0V;COB51CD83843;
110;;;;;;;;;;;;;;3008490000;CDTBCBS0V;COB07CD90709;
110;;;;;;;;;;;;;;3016560000;CDTBGA80;COB13CD24912;
110;;;;;;;;;;;;;;1973140000;CDTCLPS0V;COB19CD00XN3;
110;;;;;;;;;;;;;;2983350000;CDTFDT10;COL06CD09155;
110;;;;;;;;;;;;;;1993060000;CDTBSA10;COB06CD026Z1;
110;;;;;;;;;;;;;;991770000;CDTLVSS0V;COB52CD33333;
110;;;;;;;;;;;;;;5016500000;CDTDVI95;COB51CD88362;
110;;;;;;;;;;;;;;2005340000;CDTLVS90A;COB52CD34596;
110;;;;;;;;;;;;;;5001650000;CDTBPO90;COB02CD12290;
110;;;;;;;;;;;;;;3017310000;CDTBSA80;COB06CD0GNK6;
110;;;;;;;;;;;;;;2010020000;CDTBSA80;COB06CD0GNN0;
110;;;;;;;;;;;;;;3015990000;CDTBSA80;COB06CD0GQR4;
110;;;;;;;;;;;;;;2010060000;CDTCLP80;COB19CD042O7;
110;;;;;;;;;;;;;;3024900000;CDTBSA10;COB06CD0H988;
110;;;;;;;;;;;;;;4999500000;CDTCLP80;COB19CD94557;
110;;;;;;;;;;;;;;501355000;CDTBSA80;COB06CD0HBB8;
110;;;;;;;;;;;;;;6125340000;CDTDVI95;COB51CD82142;
110;;;;;;;;;;;;;;1998900000;CDTBGA10;COB13CD34309;
110;;;;;;;;;;;;;;3536120000;CDTDVI95;COB51CD90327;
110;;;;;;;;;;;;;;2006560000;CDTFAN80;COB63CD04SC6;
110;;;;;;;;;;;;;;3011160000;CDTBPO80;COB02CD13652;
110;;;;;;;;;;;;;;5018800000;CDTBSA80;COB06CD0J2J2;
110;;;;;;;;;;;;;;1490085000;CDTFDT10;COL06CD09015;
110;;;;;;;;;;;;;;2008300000;CDTCLP80;COB19CD049V7;
110;;;;;;;;;;;;;;3009990000;CDTBSA80;COB06CD0H897;
110;;;;;;;;;;;;;;2029140000;CDTBCB90DP;COB07CD76781;
110;;;;;;;;;;;;;;3015060000;CDTLVS80;COB52CD34976;
110;;;;;;;;;;;;;;1001870000;CDTCLP80;COB19CD05RC7;
110;;;;;;;;;;;;;;4007480000;CDTCLP80;COB19CD05RC7;
110;;;;;;;;;;;;;;998630000;CDTBBO10;COB01CD00BR8;
110;;;;;;;;;;;;;;1499385000;CDTBBO10;COB01CD00AI9;
110;;;;;;;;;;;;;;2998410000;CDTDVI80;COB51CD83223;
110;;;;;;;;;;;;;;5225350000;TFIT07150616;COL17CT02401;
110;;;;;;;;;;;;;;5000000982;CDTDVI95;COB51CD94493;
406;;;;;;;;;;;;;;88916649446;CALIMA;CALIMA;
