ID;TIPO ACTIVO;VINCULADO O NO;TIPO TITULOS;EMISOR;NIT;TIPO INVERSION;TIPO REGISTRO;SISTEMA TRANSACCIONAL;TIPO MONEDA;TIPO SECTOR;CALIFICACION;DIAS AL VTO;DURACIÓN;VPN
13174;2;2;0;Banco Santander De Negocios Colombia S.A.;9006281103;0;0;0;0;0;0;0;0;4600420
13174;2;2;0;Banco Santander De Negocios Colombia S.A.;9006281103;0;0;0;0;0;0;0;0;1912554
13174;2;2;0;Banco Caja Social;8600073354;0;0;0;0;0;0;0;0;218586858.15
13174;2;2;0;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;686068679.6
13174;2;2;0;Banco Av Villas S.A.;8600358275;0;0;0;0;0;0;0;0;11170740.68
13174;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;1000110857.52
13174;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;0
13174;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;0
13174;2;2;0;Banco Popular S.A.;8600077389;0;0;0;0;0;0;0;0;2155963.18
13174;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;0
13174;2;2;0;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;1481400
13174;2;2;0;Banco Av Villas S.A.;8600358275;0;0;0;0;0;0;0;0;1976445.03
13174;2;2;0;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;0
13174;2;2;0;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;1835434
13174;2;2;0;Banco Gnb Sudameris S.A.;8600507501;0;0;0;0;0;0;0;0;0
13174;2;2;0;Banco Corpbanca Colombia S.A;8909039370;0;0;0;0;0;0;0;0;292153.32
13174;2;2;0;Bancolombia S.A.;8909039388;0;0;0;0;0;0;0;0;0
13174;2;2;0;Citibank Colombia S.A.;8600511354;0;0;0;0;0;0;0;0;4074295.06
13174;2;2;0;Banco Caja Social;8600073354;0;0;0;0;0;0;0;0;4160000
13174;2;2;0;Banco Agrario De Colombia S.A;8000378008;0;0;0;0;0;0;0;0;1626229
13174;2;2;0;Helm Bank;8600076603;0;0;0;0;0;0;0;0;3617399.36
13174;2;2;0;Banco Popular S.A.;8600077389;0;0;0;0;0;0;0;0;414698.79
13174;2;2;0;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;332768.21
13174;2;2;0;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;113290.25
13174;2;2;0;Banco Caja Social;8600073354;0;0;0;0;0;0;0;0;287602
13174;2;2;0;Banco Agrario De Colombia S.A;8000378008;0;0;0;0;0;0;0;0;968003
13174;2;2;0;Banco Gnb Sudameris S.A.;8600507501;0;0;0;0;0;0;0;0;0
13174;2;2;0;Helm Bank;8600076603;0;0;0;0;0;0;0;0;58156.15
13174;2;2;0;Banco Av Villas S.A.;8600358275;0;0;0;0;0;0;0;0;4891184780.28
13174;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;676602156.85
13174;2;2;0;Banco Popular S.A.;8600077389;0;0;0;0;0;0;0;0;6680585695.36
13174;2;2;0;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;1090880532.79
13174;2;2;0;Banco Agrario De Colombia S.A;8000378008;0;0;0;0;0;0;0;0;601862308.59
13174;2;2;0;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;7532121313.32
13174;2;2;0;Banco Colpatria Multibanca Colpatria S.A.;8600345941;0;0;0;0;0;0;0;0;425812815.45
13174;2;2;0;Citibank Colombia S.A.;8600511354;0;0;0;0;0;0;0;0;446669402.42
13174;2;2;0;Helm Bank;8600076603;0;0;0;0;0;0;0;0;546506809.33
13174;2;2;0;Banco Corpbanca Colombia S.A;8909039370;0;0;0;0;0;0;0;0;1011035432.22
13174;2;2;0;Bancolombia S.A.;8909039388;0;0;0;0;0;0;0;0;3747523867.75
13174;2;2;0;Banco Gnb Sudameris S.A.;8600507501;0;0;0;0;0;0;0;0;11479939541.68
13174;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;0
13174;2;2;0;Banco Av Villas S.A.;8600358275;0;0;0;0;0;0;0;0;843050
13174;2;2;0;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;0
13174;2;2;0;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;890137.99
13174;2;2;0;Banco Corpbanca Colombia S.A;8909039370;0;0;0;0;0;0;0;0;146349
13174;2;2;0;Bancolombia S.A.;8909039388;0;0;0;0;0;0;0;0;0
13174;2;2;0;Citibank Colombia S.A.;8600511354;0;0;0;0;0;0;0;0;1946781.49
13174;2;2;0;Banco Colpatria Multibanca Colpatria S.A.;8600345941;0;0;0;0;0;0;0;0;2481372
13174;2;2;0;Banco Colpatria Multibanca Colpatria S.A.;8600345941;0;0;0;0;0;0;0;0;185957.41
25392;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;2;9;258;0;2490589403.82
25392;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;2;9;12;0;3990960000
25392;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;2;9;958;0;1239273507.43
25392;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;2;9;1105;0;1070180000
25392;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;236;0;502845000
25392;1;2;3;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;256;0;1004780000
25392;1;2;3;Banco Popular S.A.;8600077389;2;1;1;1;2;1;261;0;501830000
25392;1;2;3;Leasing Bancolombia S.A. C.F.;8600592943;2;1;1;1;2;1;325;0;575655500
25392;1;1;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;106;0;502890000
25392;1;2;16;Banco Gnb Sudameris S.A.;8600507501;2;1;1;1;2;1;107;0;1003890000
25392;1;2;16;Banco Gnb Sudameris S.A.;8600507501;2;1;1;1;2;1;20;0;1002850000
25392;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;30;0;3002160000
25392;1;2;16;Banco Gnb Sudameris S.A.;8600507501;2;1;1;1;2;1;52;0;1003190000
25392;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;9;0;1005430000
25392;1;2;16;Helm Bank;8600076603;2;1;1;1;2;1;128;0;1008470000
25392;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;134;0;503645000
25392;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;146;0;1005130000
25392;1;1;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;63;0;1009600000
25392;1;2;16;Helm Bank;8600076603;2;1;1;1;2;1;34;0;2015320000
25392;1;1;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;75;0;503505000
25392;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;198;0;1008860000
25392;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;80;0;1004460000
25392;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;192;0;1008310000
25392;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;1;230;0;2014900000
25392;1;2;16;Banco Santander De Negocios Colombia S.A.;9006281103;2;1;1;1;2;1;415;0;3024060000
25392;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;251;0;2020140000
25392;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;251;0;505035000
25392;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;267;0;2003700000
25392;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;204;0;2010300000
25392;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;1;265;0;2013360000
25392;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;206;0;1005250000
25392;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;451;0;5026900000
25392;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;313;0;2016640000
25392;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;504;0;1508085000
25392;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;327;0;1004440000
25392;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;512;0;1002640000
25392;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;337;0;1008540000
25392;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;1;338;0;5039050000
25392;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;1;341;0;2014120000
25392;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;4;0;10062600000
25392;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;16;0;5017750000
25392;1;2;10;Titularizadora Colombiana S.A. Hitos;8300895306;2;1;1;1;2;9;2076;0;128091159.08
25392;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;532;0;510655000
25392;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;241;0;516055000
25392;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;2;0;1019260000
25392;1;1;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;82;0;1990940000
25392;1;2;16;Banco Finandina S.A.;8600518946;2;1;1;1;2;1;88;0;995470000
25392;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;152;0;1016040000
25392;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;15;0;1015770000
25392;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;22;0;2042200000
25392;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;23;0;509430000
25392;1;2;16;Helm Bank;8600076603;2;1;1;1;2;1;17;0;1015320000
25392;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;7;0;509095000
25392;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;93;0;2037840000
25392;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;170;0;500975000
25392;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;158;0;2010660000
25392;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;141;0;2018140000
25392;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;93;0;1018920000
25392;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;134;0;2024660000
25392;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;140;0;1009300000
25392;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;141;0;1009070000
25392;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;158;0;1005330000
25392;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;141;0;1009070000
25392;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;160;0;2029200000
25392;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;69;0;1007610000
25392;1;2;16;Banco De Comercio Ext. De Colombia S.A. Bancoldex;8001499236;2;1;1;1;2;1;45;0;1009630000
25392;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;87;0;502965000
25392;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;93;0;1034050000
25392;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;169;0;2024720000
25392;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;157;0;2032540000
25392;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;54;0;1017860000
25392;1;1;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;212;0;1518705000
25392;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;230;0;2036760000
25392;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;21;0;4085280000
25392;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;233;0;1017950000
25392;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;229;0;1019010000
25392;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;1;443;0;2010040000
25392;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;443;0;2012260000
25392;1;2;16;Helm Bank;8600076603;2;1;1;1;2;1;275;0;5107500000
25392;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;288;0;2036820000
25392;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;51;0;3006000000
25392;1;2;3;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;318;0;988000000
25392;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;379;0;2040640000
25392;1;2;16;Banco Santander De Negocios Colombia S.A.;9006281103;2;1;1;1;2;1;292;0;3053730000
25392;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;484;0;1017230000
25392;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;492;0;2030580000
25392;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;313;0;2023940000
25392;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;28;0;2039920000
25392;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;2;9;811;0;2003700000
25392;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;2;9;1105;0;10701800000
25392;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;2;9;811;0;10018500000
25392;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;2;9;811;0;10018500000
25392;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;2;9;811;0;10018500000
25392;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;2;9;811;0;10018500000
25392;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;2;9;811;0;2003700000
25392;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;2;9;811;0;5009250000
25392;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;2;9;811;0;5009250000
25392;2;2;0;Banco Corpbanca Colombia S.A;8909039370;0;0;0;0;0;0;0;0;845385.43
25392;2;2;0;Banco Corpbanca Colombia S.A;8909039370;0;0;0;0;0;0;0;0;4906339.4
25392;2;2;0;Banco Corpbanca Colombia S.A;8909039370;0;0;0;0;0;0;0;0;1517312330.13
25392;2;2;0;Banco Gnb Sudameris S.A.;8600507501;0;0;0;0;0;0;0;0;0
25392;2;2;0;Banco Gnb Sudameris S.A.;8600507501;0;0;0;0;0;0;0;0;0
25392;2;2;0;Banco Gnb Sudameris S.A.;8600507501;0;0;0;0;0;0;0;0;8110216416.96
25392;2;2;0;Confiar Cooperativa Financiera;8909813951;0;0;0;0;0;0;0;0;986676.89
25392;2;2;0;Confiar Cooperativa Financiera;8909813951;0;0;0;0;0;0;0;0;402547.22
25392;2;2;0;Confiar Cooperativa Financiera;8909813951;0;0;0;0;0;0;0;0;3523621
25392;2;2;0;Confiar Cooperativa Financiera;8909813951;0;0;0;0;0;0;0;0;6491752756.97
25392;2;2;0;Banco Colpatria Multibanca Colpatria S.A.;8600345941;0;0;0;0;0;0;0;0;305883.25
25392;2;2;0;Banco Colpatria Multibanca Colpatria S.A.;8600345941;0;0;0;0;0;0;0;0;5466943
25392;2;2;0;Banco Colpatria Multibanca Colpatria S.A.;8600345941;0;0;0;0;0;0;0;0;1360474027.88
25392;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;996962520.28
25392;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;0
25392;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;0
25392;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;50000000
25392;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;50000000
25392;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;0
25392;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;765269492.04
25392;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;50000000
25392;2;2;0;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;2014153.65
25392;2;2;0;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;56750678.46
25392;2;2;0;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;980527992.09
25392;2;2;0;Bancolombia S.A.;8909039388;0;0;0;0;0;0;0;0;20354674789.24
25392;2;2;0;Bancolombia S.A.;8909039388;0;0;0;0;0;0;0;0;0
25392;2;2;0;Bancolombia S.A.;8909039388;0;0;0;0;0;0;0;0;0
25392;2;2;0;Bancolombia S.A.;8909039388;0;0;0;0;0;0;0;0;0
25392;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;0
25392;2;2;0;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;5790582481.96
25392;2;2;0;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;8079.74
25392;2;2;0;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;4852000
25392;2;2;0;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;186109.16
25392;2;2;0;Bancolombia S.A.;8909039388;0;0;0;0;0;0;0;0;0
25392;2;2;0;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;26304620282.08
25392;2;2;0;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;335244429.91
25392;2;2;0;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;5838696.13
25392;2;2;0;Banco Av Villas S.A.;8600358275;0;0;0;0;0;0;0;0;39903692412.98
25392;2;2;0;Banco Av Villas S.A.;8600358275;0;0;0;0;0;0;0;0;8530575.28
25392;2;2;0;Banco Av Villas S.A.;8600358275;0;0;0;0;0;0;0;0;248463.46
25392;2;2;0;Helm Bank;8600076603;0;0;0;0;0;0;0;0;89999.65
25392;2;2;0;Helm Bank;8600076603;0;0;0;0;0;0;0;0;7161885
25392;2;2;0;Helm Bank;8600076603;0;0;0;0;0;0;0;0;1156163979.09
25392;2;2;0;Banco Av Villas S.A.;8600358275;0;0;0;0;0;0;0;0;39813273.93
25392;2;2;0;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;0
25392;2;2;0;Banco Caja Social;8600073354;0;0;0;0;0;0;0;0;3205000
25392;2;2;0;Banco Caja Social;8600073354;0;0;0;0;0;0;0;0;236370.4
25392;2;2;0;Banco Caja Social;8600073354;0;0;0;0;0;0;0;0;485135861.96
25392;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;0
25392;2;2;0;Citibank Colombia S.A.;8600511354;0;0;0;0;0;0;0;0;522152465.66
25392;2;2;0;Banco Av Villas S.A.;8600358275;0;0;0;0;0;0;0;0;59044.95
25392;2;2;0;Citibank Colombia S.A.;8600511354;0;0;0;0;0;0;0;0;3482.67
25392;2;2;0;Citibank Colombia S.A.;8600511354;0;0;0;0;0;0;0;0;8006138.34
25392;2;2;0;Banco Agrario De Colombia S.A;8000378008;0;0;0;0;0;0;0;0;1941663
25392;2;2;0;Banco Agrario De Colombia S.A;8000378008;0;0;0;0;0;0;0;0;5053539.51
25392;2;2;0;Banco Agrario De Colombia S.A;8000378008;0;0;0;0;0;0;0;0;912954076.29
25392;2;2;0;Banco Santander De Negocios Colombia S.A.;9006281103;0;0;0;0;0;0;0;0;0
25392;2;2;0;Banco Santander De Negocios Colombia S.A.;9006281103;0;0;0;0;0;0;0;0;0
25392;2;2;0;Banco Santander De Negocios Colombia S.A.;9006281103;0;0;0;0;0;0;0;0;0
25392;2;2;0;Banco Colpatria Multibanca Colpatria S.A.;8600345941;0;0;0;0;0;0;0;0;0
25392;2;2;0;Banco Colpatria Multibanca Colpatria S.A.;8600345941;0;0;0;0;0;0;0;0;0
25392;2;2;0;Banco Colpatria Multibanca Colpatria S.A.;8600345941;0;0;0;0;0;0;0;0;0
25392;2;2;0;Banco Colpatria Multibanca Colpatria S.A.;8600345941;0;0;0;0;0;0;0;0;0
25392;2;2;0;Banco Colpatria Multibanca Colpatria S.A.;8600345941;0;0;0;0;0;0;0;0;0
25392;2;2;0;Banco Colpatria Multibanca Colpatria S.A.;8600345941;0;0;0;0;0;0;0;0;0
25392;2;2;0;Banco Colpatria Multibanca Colpatria S.A.;8600345941;0;0;0;0;0;0;0;0;0
25392;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;0
25392;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;0
25392;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;0
25392;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;0
25392;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;0
25392;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;0
25392;2;2;0;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;0
25392;2;2;0;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;0
25392;2;2;0;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;0
25392;2;2;0;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;0
25392;2;2;0;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;0
25392;2;2;0;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;0
25392;2;2;0;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;0
25392;2;2;0;Citibank Colombia S.A.;8600511354;0;0;0;0;0;0;0;0;0
25392;2;2;0;Banco Av Villas S.A.;8600358275;0;0;0;0;0;0;0;0;0
25392;2;2;0;Banco Av Villas S.A.;8600358275;0;0;0;0;0;0;0;0;0
25392;2;2;0;Banco Av Villas S.A.;8600358275;0;0;0;0;0;0;0;0;0
25392;2;2;0;Banco Av Villas S.A.;8600358275;0;0;0;0;0;0;0;0;0
25392;2;2;0;Citibank Colombia S.A.;8600511354;0;0;0;0;0;0;0;0;0
25392;2;2;0;Citibank Colombia S.A.;8600511354;0;0;0;0;0;0;0;0;0
25392;2;2;0;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;0
25392;2;2;0;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;0
25392;2;2;0;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;0
25392;2;2;0;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;0
25392;2;2;0;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;0
25392;2;2;0;Bancolombia S.A.;8909039388;0;0;0;0;0;0;0;0;0
25392;2;2;0;Bancolombia S.A.;8909039388;0;0;0;0;0;0;0;0;0
25392;2;2;0;Bancolombia S.A.;8909039388;0;0;0;0;0;0;0;0;0
25392;2;2;0;Bancolombia S.A.;8909039388;0;0;0;0;0;0;0;0;0
25392;2;2;0;Bancolombia S.A.;8909039388;0;0;0;0;0;0;0;0;0
25392;2;2;0;Bancolombia S.A.;8909039388;0;0;0;0;0;0;0;0;0
25392;2;1;0;Corporacion Financiera Colombiana S.A.;8903006536;0;0;0;0;0;0;0;0;11900533
25392;2;1;0;Corporacion Financiera Colombiana S.A.;8903006536;0;0;0;0;0;0;0;0;25860845573.86
30383;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;2;9;958;0;2478547014.86
30383;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;2;9;1650;0;3707659756.61
30383;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;2;9;958;0;1239273507.43
30383;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;2;9;958;0;1239273507.43
30383;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;2;9;103;0;6366750000
30383;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;2;9;258;0;3735884105.73
30383;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;2;9;12;0;9977400000
30383;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;2;9;12;0;9977400000
30383;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;2;9;811;0;1502775000
